datetime,NH4 Trescon,NOx Trescon
13.10.19 15:40:02,37.1,4.81
13.10.19 15:45:09,37.1,4.81
13.10.19 15:50:06,37.1,4.81
13.10.19 15:55:03,37.1,4.81
13.10.19 16:00:00,37.1,4.81
13.10.19 16:05:08,,4.84
13.10.19 16:10:05,38.48,4.84
13.10.19 16:15:02,38.48,4.84
13.10.19 16:20:09,38.48,4.84
13.10.19 16:25:06,38.48,4.84
13.10.19 16:30:03,38.48,4.84
13.10.19 16:35:02,,4.95
13.10.19 16:40:09,38.85,4.95
13.10.19 16:45:06,38.85,4.95
13.10.19 16:50:03,38.85,4.95
13.10.19 16:55:00,38.85,4.95
13.10.19 17:00:07,38.85,4.95
13.10.19 17:05:05,,5.12
13.10.19 17:10:02,40.07,5.12
13.10.19 17:15:00,40.07,5.12
13.10.19 17:20:07,40.07,5.12
13.10.19 17:25:04,40.07,5.12
13.10.19 17:30:01,40.07,5.12
13.10.19 17:35:09,,5.12
13.10.19 17:40:06,39.97,5.12
13.10.19 17:45:03,39.97,5.12
13.10.19 17:50:00,39.97,5.12
13.10.19 17:55:07,39.97,5.12
13.10.19 18:00:04,39.97,5.12
13.10.19 18:05:02,,5.01
13.10.19 18:10:09,40.73,5.01
13.10.19 18:15:06,40.73,5.01
13.10.19 18:20:03,40.73,5.01
13.10.19 18:25:00,40.73,5.01
13.10.19 18:30:07,40.73,5.01
13.10.19 18:35:06,,5.07
13.10.19 18:40:03,40.34,5.07
13.10.19 18:45:00,40.34,5.07
13.10.19 18:50:07,40.34,5.07
13.10.19 18:55:04,40.34,5.07
13.10.19 19:00:01,40.34,5.07
13.10.19 19:05:09,,5.11
13.10.19 19:10:06,40.52,5.11
13.10.19 19:15:03,40.52,5.11
13.10.19 19:20:00,40.52,5.11
13.10.19 19:25:07,40.52,5.11
13.10.19 19:30:04,40.52,5.11
13.10.19 19:35:02,,5.07
13.10.19 19:40:09,40.66,5.07
13.10.19 19:45:07,40.66,5.07
13.10.19 19:50:04,40.66,5.07
13.10.19 19:55:01,40.66,5.07
13.10.19 20:00:08,40.66,5.07
13.10.19 20:05:06,,5.09
13.10.19 20:10:03,40.04,5.09
13.10.19 20:15:00,40.04,5.09
13.10.19 20:20:07,40.04,5.09
13.10.19 20:25:04,40.04,5.09
13.10.19 20:30:01,40.04,5.09
13.10.19 20:35:09,,5.01
13.10.19 20:40:06,38.96,5.01
13.10.19 20:45:03,38.96,5.01
13.10.19 20:50:00,38.96,5.01
13.10.19 20:55:07,38.96,5.01
13.10.19 21:00:04,38.96,5.01
13.10.19 21:05:02,,5.03
13.10.19 21:10:09,38.98,5.03
13.10.19 21:15:06,38.98,5.03
13.10.19 21:20:03,38.98,5.03
13.10.19 21:25:00,38.98,5.03
13.10.19 21:30:07,38.98,5.03
13.10.19 21:35:05,,4.99
13.10.19 21:40:02,37.53,4.99
13.10.19 21:45:09,37.53,4.99
13.10.19 21:50:06,37.53,4.99
13.10.19 21:55:03,37.53,4.99
13.10.19 22:00:00,37.53,4.99
13.10.19 22:05:08,,4.83
13.10.19 22:10:05,36.88,4.83
13.10.19 22:15:02,36.88,4.83
13.10.19 22:20:09,36.88,4.83
13.10.19 22:25:06,36.88,4.83
13.10.19 22:30:03,36.88,4.83
13.10.19 22:35:01,,4.88
13.10.19 22:40:08,35.86,4.88
13.10.19 22:45:05,35.86,4.88
13.10.19 22:50:02,35.86,4.88
13.10.19 22:55:00,35.86,4.88
13.10.19 23:00:07,35.86,4.88
13.10.19 23:05:04,,4.82
13.10.19 23:10:02,34.84,4.82
13.10.19 23:15:09,34.84,4.82
13.10.19 23:20:06,34.84,4.82
13.10.19 23:25:03,34.84,4.82
13.10.19 23:30:00,34.84,4.82
13.10.19 23:35:07,,4.77
13.10.19 23:40:04,33.99,4.77
13.10.19 23:45:02,33.99,4.77
13.10.19 23:50:09,33.99,4.77
13.10.19 23:55:06,33.99,4.77
14.10.19 00:00:03,33.99,4.77
14.10.19 00:05:01,,4.76
14.10.19 00:10:08,32.82,4.76
14.10.19 00:15:05,32.82,4.76
14.10.19 00:20:02,32.82,4.76
14.10.19 00:25:09,32.82,4.76
14.10.19 00:30:06,32.82,4.76
14.10.19 00:35:04,,4.76
14.10.19 00:40:02,32.27,4.76
14.10.19 00:45:09,32.27,4.76
14.10.19 00:50:06,32.27,4.76
14.10.19 00:55:03,32.27,4.76
14.10.19 01:00:00,32.27,4.76
14.10.19 01:05:08,,4.71
14.10.19 01:10:05,32.09,4.71
14.10.19 01:15:02,32.09,4.71
14.10.19 01:20:00,32.09,4.71
14.10.19 01:25:06,32.09,4.71
14.10.19 01:30:03,32.09,4.71
14.10.19 01:35:02,,4.64
14.10.19 01:40:09,30.48,4.64
14.10.19 01:45:06,30.48,4.64
14.10.19 01:50:03,30.48,4.64
14.10.19 01:55:00,30.48,4.64
14.10.19 02:00:07,30.48,4.64
14.10.19 02:05:05,,4.67
14.10.19 02:10:02,30.43,4.67
14.10.19 02:15:09,30.43,4.67
14.10.19 02:20:06,30.43,4.67
14.10.19 02:25:03,30.43,4.67
14.10.19 02:30:00,30.43,4.67
14.10.19 02:35:08,,4.57
14.10.19 02:40:05,29.03,4.57
14.10.19 02:45:02,29.03,4.57
14.10.19 02:50:09,29.03,4.57
14.10.19 02:55:06,29.03,4.57
14.10.19 03:00:03,29.03,4.57
14.10.19 03:05:01,,4.53
14.10.19 03:10:08,28.58,4.53
14.10.19 03:15:06,28.58,4.53
14.10.19 03:20:03,28.58,4.53
14.10.19 03:25:00,28.58,4.53
14.10.19 03:30:07,28.58,4.53
14.10.19 03:35:05,,4.37
14.10.19 03:40:02,28.06,4.37
14.10.19 03:45:09,28.06,4.37
14.10.19 03:50:06,28.06,4.37
14.10.19 03:55:03,28.06,4.37
14.10.19 04:00:00,28.06,4.37
14.10.19 04:05:08,,4.33
14.10.19 04:10:05,27.77,4.33
14.10.19 04:15:02,27.77,4.33
14.10.19 04:20:09,27.77,4.33
14.10.19 04:25:06,27.77,4.33
14.10.19 04:30:03,27.77,4.33
14.10.19 04:35:01,,4.19
14.10.19 04:40:08,27.6,4.19
14.10.19 04:45:05,27.6,4.19
14.10.19 04:50:02,27.6,4.19
14.10.19 04:55:09,27.6,4.19
14.10.19 05:00:07,27.6,4.19
14.10.19 05:05:04,,4.16
14.10.19 05:10:02,28.59,4.16
14.10.19 05:15:09,28.59,4.16
14.10.19 05:20:06,28.59,4.16
14.10.19 05:25:03,28.59,4.16
14.10.19 05:30:00,28.59,4.16
14.10.19 05:35:08,,4.08
14.10.19 05:40:05,27.93,4.08
14.10.19 05:45:02,27.93,4.08
14.10.19 05:50:09,27.93,4.08
14.10.19 05:55:06,27.93,4.08
14.10.19 06:00:03,27.93,4.08
14.10.19 06:05:01,,4.04
14.10.19 06:10:08,27.73,4.04
14.10.19 06:15:05,27.73,4.04
14.10.19 06:20:02,27.73,4.04
14.10.19 06:25:09,27.73,4.04
14.10.19 06:30:06,27.73,4.04
14.10.19 06:35:04,,4.07
14.10.19 06:40:01,28.28,4.07
14.10.19 06:45:08,28.28,4.07
14.10.19 06:50:05,28.28,4.07
14.10.19 06:55:02,28.28,4.07
14.10.19 07:00:09,28.28,4.07
14.10.19 07:05:06,,
14.10.19 07:10:03,,
14.10.19 07:15:01,,
14.10.19 07:20:08,,
14.10.19 07:25:05,,2.02
14.10.19 07:30:02,,2.02
14.10.19 07:35:00,,3.36
14.10.19 07:40:07,21.39,3.36
14.10.19 07:45:04,21.39,3.36
14.10.19 07:50:01,21.39,3.36
14.10.19 07:55:08,21.39,3.36
14.10.19 08:00:05,21.39,3.36
14.10.19 08:05:03,,3.75
14.10.19 08:10:00,21.6,3.75
14.10.19 08:15:07,21.6,3.75
14.10.19 08:20:04,21.6,3.75
14.10.19 08:25:01,21.6,3.75
14.10.19 08:30:08,21.6,3.75
14.10.19 08:35:06,,3.87
14.10.19 08:40:03,19.89,3.87
14.10.19 08:45:00,19.89,3.87
14.10.19 08:50:07,19.89,3.87
14.10.19 08:55:04,19.89,3.87
14.10.19 09:00:01,19.89,3.87
14.10.19 09:05:09,,3.63
14.10.19 09:10:07,18.8,3.63
14.10.19 09:15:04,18.8,3.63
14.10.19 09:20:01,18.8,3.63
14.10.19 09:25:07,18.8,3.63
14.10.19 09:30:04,18.8,3.63
14.10.19 09:35:03,,3.19
14.10.19 09:40:00,17.42,3.19
14.10.19 09:45:07,17.42,3.19
14.10.19 09:50:04,17.42,3.19
14.10.19 09:55:01,17.42,3.19
14.10.19 10:00:08,17.42,3.19
14.10.19 10:05:06,,2.72
14.10.19 10:10:03,16.5,2.72
14.10.19 10:15:00,16.5,2.72
14.10.19 10:20:07,16.5,2.72
14.10.19 10:25:04,16.5,2.72
14.10.19 10:30:01,16.5,2.72
14.10.19 10:35:09,,2.4
14.10.19 10:40:06,15.59,2.4
14.10.19 10:45:03,15.59,2.4
14.10.19 10:50:00,15.59,2.4
14.10.19 10:55:07,15.59,2.4
14.10.19 11:00:04,15.59,2.4
14.10.19 11:05:02,,2.45
14.10.19 11:10:09,15.21,2.45
14.10.19 11:15:06,15.21,2.45
14.10.19 11:20:03,15.21,2.45
14.10.19 11:25:00,15.21,2.45
14.10.19 11:30:07,15.21,2.45
14.10.19 11:35:05,,3.13
14.10.19 11:40:02,15.52,3.13
14.10.19 11:45:09,15.52,3.13
14.10.19 11:50:06,15.52,3.13
14.10.19 11:55:03,15.52,3.13
14.10.19 12:00:01,15.52,3.13
14.10.19 12:05:08,,3.45
14.10.19 12:10:05,17.34,3.45
14.10.19 12:15:03,17.34,3.45
14.10.19 12:20:00,17.34,3.45
14.10.19 12:25:07,17.34,3.45
14.10.19 12:30:04,17.34,3.45
14.10.19 12:35:02,,3.61
14.10.19 12:40:09,18.85,3.61
14.10.19 12:45:06,18.85,3.61
14.10.19 12:50:03,18.85,3.61
14.10.19 12:55:00,18.85,3.61
14.10.19 13:00:07,18.85,3.61
14.10.19 13:05:05,,3.68
14.10.19 13:10:02,20.52,3.68
14.10.19 13:15:09,20.52,3.68
14.10.19 13:20:06,20.52,3.68
14.10.19 13:25:03,20.52,3.68
14.10.19 13:30:00,20.52,3.68
14.10.19 13:35:08,,3.81
14.10.19 13:40:05,22.52,3.81
14.10.19 13:45:02,22.52,3.81
14.10.19 13:50:09,22.52,3.81
14.10.19 13:55:06,22.52,3.81
14.10.19 14:00:03,22.52,3.81
14.10.19 14:05:01,,4.04
14.10.19 14:10:08,24.73,4.04
14.10.19 14:15:05,24.73,4.04
14.10.19 14:20:02,24.73,4.04
14.10.19 14:25:09,24.73,4.04
14.10.19 14:30:06,24.73,4.04
14.10.19 14:35:04,,4.35
14.10.19 14:40:02,26.4,4.35
14.10.19 14:45:09,26.4,4.35
14.10.19 14:50:06,26.4,4.35
14.10.19 14:55:03,26.4,4.35
14.10.19 15:00:00,26.4,4.35
14.10.19 15:05:09,,4.67
14.10.19 15:10:06,27.71,4.67
14.10.19 15:15:03,27.71,4.67
14.10.19 15:20:00,27.71,4.67
14.10.19 15:25:07,27.71,4.67
14.10.19 15:30:04,27.71,4.67
14.10.19 15:35:02,,4.99
14.10.19 15:40:09,29.12,4.99
14.10.19 15:45:06,29.12,4.99
14.10.19 15:50:03,29.12,4.99
14.10.19 15:55:01,29.12,4.99
14.10.19 16:00:08,29.12,4.99
14.10.19 16:05:06,,5.27
14.10.19 16:10:03,30.71,5.27
14.10.19 16:15:00,30.71,5.27
14.10.19 16:20:07,30.71,5.27
14.10.19 16:25:04,30.71,5.27
14.10.19 16:30:01,30.71,5.27
14.10.19 16:35:09,,5.4
14.10.19 16:40:06,31.76,5.4
14.10.19 16:45:03,31.76,5.4
14.10.19 16:50:00,31.76,5.4
14.10.19 16:55:07,31.76,5.4
14.10.19 17:00:04,31.76,5.4
14.10.19 17:05:02,,5.67
14.10.19 17:10:09,32.68,5.67
14.10.19 17:15:06,32.68,5.67
14.10.19 17:20:03,32.68,5.67
14.10.19 17:25:00,32.68,5.67
14.10.19 17:30:07,32.68,5.67
14.10.19 17:35:05,,5.75
14.10.19 17:40:02,34.81,5.75
14.10.19 17:45:09,34.81,5.75
14.10.19 17:50:06,34.81,5.75
14.10.19 17:55:03,34.81,5.75
14.10.19 18:00:01,34.81,5.75
14.10.19 18:05:09,,5.74
14.10.19 18:10:06,35.28,5.74
14.10.19 18:15:03,35.28,5.74
14.10.19 18:20:00,35.28,5.74
14.10.19 18:25:07,35.28,5.74
14.10.19 18:30:04,35.28,5.74
14.10.19 18:35:02,,5.56
14.10.19 18:40:09,35.02,5.56
14.10.19 18:45:06,35.02,5.56
14.10.19 18:50:03,35.02,5.56
14.10.19 18:55:00,35.02,5.56
14.10.19 19:00:07,35.02,5.56
14.10.19 19:05:05,,5.26
14.10.19 19:10:02,34.95,5.26
14.10.19 19:15:00,34.95,5.26
14.10.19 19:20:07,34.95,5.26
14.10.19 19:25:04,34.95,5.26
14.10.19 19:30:01,34.95,5.26
14.10.19 19:35:09,,5.22
14.10.19 19:40:06,35.34,5.22
14.10.19 19:45:03,35.34,5.22
14.10.19 19:50:00,35.34,5.22
14.10.19 19:55:07,35.34,5.22
14.10.19 20:00:04,35.34,5.22
14.10.19 20:05:02,,5.14
14.10.19 20:10:09,34.72,5.14
14.10.19 20:15:06,34.72,5.14
14.10.19 20:20:03,34.72,5.14
14.10.19 20:25:01,34.72,5.14
14.10.19 20:30:08,34.72,5.14
14.10.19 20:35:06,,5.06
14.10.19 20:40:03,34.4,5.06
14.10.19 20:45:00,34.4,5.06
14.10.19 20:50:07,34.4,5.06
14.10.19 20:55:04,34.4,5.06
14.10.19 21:00:01,34.4,5.06
14.10.19 21:05:09,,4.93
14.10.19 21:10:06,33.9,4.93
14.10.19 21:15:03,33.9,4.93
14.10.19 21:20:00,33.9,4.93
14.10.19 21:25:07,33.9,4.93
14.10.19 21:30:04,33.9,4.93
14.10.19 21:35:02,,4.86
14.10.19 21:40:00,32.89,4.86
14.10.19 21:45:06,32.89,4.86
14.10.19 21:50:04,32.89,4.86
14.10.19 21:55:01,32.89,4.86
14.10.19 22:00:08,32.89,4.86
14.10.19 22:05:06,,4.79
14.10.19 22:10:03,32.41,4.79
14.10.19 22:15:00,32.41,4.79
14.10.19 22:20:07,32.41,4.79
14.10.19 22:25:04,32.41,4.79
14.10.19 22:30:01,32.41,4.79
14.10.19 22:35:09,,4.72
14.10.19 22:40:06,31.77,4.72
14.10.19 22:45:03,31.77,4.72
14.10.19 22:50:00,31.77,4.72
14.10.19 22:55:08,31.77,4.72
14.10.19 23:00:05,31.77,4.72
14.10.19 23:05:03,,4.65
14.10.19 23:10:00,30.82,4.65
14.10.19 23:15:07,30.82,4.65
14.10.19 23:20:04,30.82,4.65
14.10.19 23:25:01,30.82,4.65
14.10.19 23:30:08,30.82,4.65
14.10.19 23:35:06,,4.55
14.10.19 23:40:04,30.55,4.55
14.10.19 23:45:01,30.55,4.55
14.10.19 23:50:08,30.55,4.55
14.10.19 23:55:05,30.55,4.55
15.10.19 00:00:02,30.55,4.55
15.10.19 00:05:00,,4.57
15.10.19 00:10:07,29.39,4.57
15.10.19 00:15:04,29.39,4.57
15.10.19 00:20:01,29.39,4.57
15.10.19 00:25:08,29.39,4.57
15.10.19 00:30:05,29.39,4.57
15.10.19 00:35:03,,4.48
15.10.19 00:40:01,28.71,4.48
15.10.19 00:45:07,28.71,4.48
15.10.19 00:50:04,28.71,4.48
15.10.19 00:55:02,28.71,4.48
15.10.19 01:00:09,28.71,4.48
15.10.19 01:05:07,,4.59
15.10.19 01:10:04,27.42,4.59
15.10.19 01:15:01,27.42,4.59
15.10.19 01:20:08,27.42,4.59
15.10.19 01:25:05,27.42,4.59
15.10.19 01:30:02,27.42,4.59
15.10.19 01:35:00,,4.47
15.10.19 01:40:07,26.83,4.47
15.10.19 01:45:04,26.83,4.47
15.10.19 01:50:01,26.83,4.47
15.10.19 01:55:08,26.83,4.47
15.10.19 02:00:05,26.83,4.47
15.10.19 02:05:03,,4.32
15.10.19 02:10:00,25.99,4.32
15.10.19 02:15:07,25.99,4.32
15.10.19 02:20:04,25.99,4.32
15.10.19 02:25:01,25.99,4.32
15.10.19 02:30:08,25.99,4.32
15.10.19 02:35:06,,4.25
15.10.19 02:40:03,25.48,4.25
15.10.19 02:45:00,25.48,4.25
15.10.19 02:50:07,25.48,4.25
15.10.19 02:55:04,25.48,4.25
15.10.19 03:00:02,25.48,4.25
15.10.19 03:05:09,,4.2
15.10.19 03:10:06,24.82,4.2
15.10.19 03:15:03,24.82,4.2
15.10.19 03:20:01,24.82,4.2
15.10.19 03:25:08,24.82,4.2
15.10.19 03:30:05,24.82,4.2
15.10.19 03:35:02,,4.13
15.10.19 03:40:00,24.96,4.13
15.10.19 03:45:07,24.96,4.13
15.10.19 03:50:04,24.96,4.13
15.10.19 03:55:01,24.96,4.13
15.10.19 04:00:08,24.96,4.13
15.10.19 04:05:05,,4.26
15.10.19 04:10:03,24.52,4.26
15.10.19 04:15:00,24.52,4.26
15.10.19 04:20:07,24.52,4.26
15.10.19 04:25:04,24.52,4.26
15.10.19 04:30:01,24.52,4.26
15.10.19 04:35:09,,4.19
15.10.19 04:40:06,25.12,4.19
15.10.19 04:45:04,25.12,4.19
15.10.19 04:50:01,25.12,4.19
15.10.19 04:55:08,25.12,4.19
15.10.19 05:00:05,25.12,4.19
15.10.19 05:05:03,,4.21
15.10.19 05:10:00,24.17,4.21
15.10.19 05:15:07,24.17,4.21
15.10.19 05:20:04,24.17,4.21
15.10.19 05:25:01,24.17,4.21
15.10.19 05:30:08,24.17,4.21
15.10.19 05:35:06,,4.2
15.10.19 05:40:03,24.6,4.2
15.10.19 05:45:00,24.6,4.2
15.10.19 05:50:07,24.6,4.2
15.10.19 05:55:04,24.6,4.2
15.10.19 06:00:01,24.6,4.2
15.10.19 06:05:09,,4.11
15.10.19 06:10:06,24.62,4.11
15.10.19 06:15:03,24.62,4.11
15.10.19 06:20:00,24.62,4.11
15.10.19 06:25:07,24.62,4.11
15.10.19 06:30:04,24.62,4.11
15.10.19 06:35:03,,3.98
15.10.19 06:40:00,25.21,3.98
15.10.19 06:45:07,25.21,3.98
15.10.19 06:50:04,25.21,3.98
15.10.19 06:55:01,25.21,3.98
15.10.19 07:00:08,25.21,3.98
15.10.19 07:05:05,,
15.10.19 07:10:02,,
15.10.19 07:15:09,,
15.10.19 07:20:06,,
15.10.19 07:25:04,,2.03
15.10.19 07:30:01,,2.03
15.10.19 07:35:09,,3.46
15.10.19 07:40:06,18.16,3.46
15.10.19 07:45:03,18.16,3.46
15.10.19 07:50:00,18.16,3.46
15.10.19 07:55:07,18.16,3.46
15.10.19 08:00:04,18.16,3.46
15.10.19 08:05:02,,3.84
15.10.19 08:10:09,19.31,3.84
15.10.19 08:15:06,19.31,3.84
15.10.19 08:20:04,19.31,3.84
15.10.19 08:25:01,19.31,3.84
15.10.19 08:30:08,19.31,3.84
15.10.19 08:35:06,,4.09
15.10.19 08:40:03,20.33,4.09
15.10.19 08:45:00,20.33,4.09
15.10.19 08:50:07,20.33,4.09
15.10.19 08:55:04,20.33,4.09
15.10.19 09:00:01,20.33,4.09
15.10.19 09:05:09,,4.13
15.10.19 09:10:06,21.38,4.13
15.10.19 09:15:03,21.38,4.13
15.10.19 09:20:00,21.38,4.13
15.10.19 09:25:07,21.38,4.13
15.10.19 09:30:04,21.38,4.13
15.10.19 09:35:02,,4.15
15.10.19 09:40:09,22.38,4.15
15.10.19 09:45:06,22.38,4.15
15.10.19 09:50:03,22.38,4.15
15.10.19 09:55:00,22.38,4.15
15.10.19 10:00:07,22.38,4.15
15.10.19 10:05:05,,4.24
15.10.19 10:10:02,23.97,4.24
15.10.19 10:15:09,23.97,4.24
15.10.19 10:20:06,23.97,4.24
15.10.19 10:25:03,23.97,4.24
15.10.19 10:30:00,23.97,4.24
15.10.19 10:35:08,,4.82
15.10.19 10:40:05,26.36,4.82
15.10.19 10:45:02,26.36,4.82
15.10.19 10:50:09,26.36,4.82
15.10.19 10:55:06,26.36,4.82
15.10.19 11:00:03,26.36,4.82
15.10.19 11:05:01,,4.79
15.10.19 11:10:08,27.42,4.79
15.10.19 11:15:05,27.42,4.79
15.10.19 11:20:02,27.42,4.79
15.10.19 11:25:09,27.42,4.79
15.10.19 11:30:06,27.42,4.79
15.10.19 11:35:04,,5.03
15.10.19 11:40:01,28.84,5.03
15.10.19 11:45:08,28.84,5.03
15.10.19 11:50:06,28.84,5.03
15.10.19 11:55:03,28.84,5.03
15.10.19 12:00:00,28.84,5.03
15.10.19 12:05:08,,5.34
15.10.19 12:10:05,31.12,5.34
15.10.19 12:15:03,31.12,5.34
15.10.19 12:20:00,31.12,5.34
15.10.19 12:25:07,31.12,5.34
15.10.19 12:30:04,31.12,5.34
15.10.19 12:35:02,,5.62
15.10.19 12:40:09,32.34,5.62
15.10.19 12:45:06,32.34,5.62
15.10.19 12:50:04,32.34,5.62
15.10.19 12:55:01,32.34,5.62
15.10.19 13:00:08,32.34,5.62
15.10.19 13:05:06,,5.77
15.10.19 13:10:03,33.46,5.77
15.10.19 13:15:00,33.46,5.77
15.10.19 13:20:07,33.46,5.77
15.10.19 13:25:04,33.46,5.77
15.10.19 13:30:01,33.46,5.77
15.10.19 13:35:09,,6.14
15.10.19 13:40:06,35.14,6.14
15.10.19 13:45:03,35.14,6.14
15.10.19 13:50:00,35.14,6.14
15.10.19 13:55:07,35.14,6.14
15.10.19 14:00:05,35.14,6.14
15.10.19 14:05:03,,6.45
15.10.19 14:10:00,36.54,6.45
15.10.19 14:15:07,36.54,6.45
15.10.19 14:20:04,36.54,6.45
15.10.19 14:25:01,36.54,6.45
15.10.19 14:30:08,36.54,6.45
15.10.19 14:35:06,,6.92
15.10.19 14:40:03,39.18,6.92
15.10.19 14:45:00,39.18,6.92
15.10.19 14:50:07,39.18,6.92
15.10.19 14:55:04,39.18,6.92
15.10.19 15:00:01,39.18,6.92
15.10.19 15:05:08,,7.17
15.10.19 15:10:06,39.46,7.17
15.10.19 15:15:03,39.46,7.17
15.10.19 15:20:00,39.46,7.17
15.10.19 15:25:06,39.46,7.17
15.10.19 15:30:04,39.46,7.17
15.10.19 15:35:02,,7.38
15.10.19 15:40:09,,7.38
15.10.19 15:45:07,,7.38
15.10.19 15:50:04,,7.38
15.10.19 15:55:01,,7.38
15.10.19 16:00:09,,7.38
15.10.19 16:05:07,,7.56
15.10.19 16:10:04,,7.56
15.10.19 16:15:01,,7.56
15.10.19 16:20:08,,7.56
15.10.19 16:25:05,,7.56
15.10.19 16:30:02,,7.56
15.10.19 16:35:09,,7.75
15.10.19 16:40:06,,7.75
15.10.19 16:45:03,,7.75
15.10.19 16:50:01,,7.75
15.10.19 16:55:08,,7.75
15.10.19 17:00:05,,7.75
15.10.19 17:05:02,,7.89
15.10.19 17:10:09,,7.89
15.10.19 17:15:06,,7.89
15.10.19 17:20:03,,7.89
15.10.19 17:25:00,,7.89
15.10.19 17:30:07,,7.89
15.10.19 17:35:04,,8.05
15.10.19 17:40:01,,8.05
15.10.19 17:45:08,,8.05
15.10.19 17:50:05,,8.05
15.10.19 17:55:02,,8.05
15.10.19 18:00:09,,8.05
15.10.19 18:05:06,,8.23
15.10.19 18:10:03,,8.23
15.10.19 18:15:01,,8.23
15.10.19 18:20:07,,8.23
15.10.19 18:25:05,,8.23
15.10.19 18:30:02,,8.23
15.10.19 18:35:09,,7.75
15.10.19 18:40:05,,7.75
15.10.19 18:45:03,,7.75
15.10.19 18:50:00,,7.75
15.10.19 18:55:07,,7.75
15.10.19 19:00:04,,7.75
15.10.19 19:05:01,,7.11
15.10.19 19:10:08,,7.11
15.10.19 19:15:05,,7.11
15.10.19 19:20:02,,7.11
15.10.19 19:25:09,,7.11
15.10.19 19:30:06,,7.11
15.10.19 19:35:04,,7.13
15.10.19 19:40:01,,7.13
15.10.19 19:45:08,,7.13
15.10.19 19:50:05,,7.13
15.10.19 19:55:02,,7.13
15.10.19 20:00:09,,7.13
15.10.19 20:05:06,,7.01
15.10.19 20:10:03,,7.01
15.10.19 20:15:00,,7.01
15.10.19 20:20:07,,7.01
15.10.19 20:25:04,,7.01
15.10.19 20:30:01,,7.01
15.10.19 20:35:08,,7.05
15.10.19 20:40:05,,7.05
15.10.19 20:45:02,,7.05
15.10.19 20:50:09,,7.05
15.10.19 20:55:06,,7.05
15.10.19 21:00:03,,7.05
15.10.19 21:05:00,,7.04
15.10.19 21:10:07,,7.04
15.10.19 21:15:04,,7.04
15.10.19 21:20:01,,7.04
15.10.19 21:25:09,,7.04
15.10.19 21:30:06,,7.04
15.10.19 21:35:03,,7.16
15.10.19 21:40:00,,7.16
15.10.19 21:45:07,,7.16
15.10.19 21:50:04,,7.16
15.10.19 21:55:01,,7.16
15.10.19 22:00:08,,7.16
15.10.19 22:05:05,,7.22
15.10.19 22:10:02,,7.22
15.10.19 22:15:09,,7.22
15.10.19 22:20:06,,7.22
15.10.19 22:25:03,,7.22
15.10.19 22:30:00,,7.22
15.10.19 22:35:07,,7.25
15.10.19 22:40:04,,7.25
15.10.19 22:45:01,,7.25
15.10.19 22:50:08,,7.25
15.10.19 22:55:05,,7.25
15.10.19 23:00:02,,7.25
15.10.19 23:05:09,,7.31
15.10.19 23:10:06,,7.31
15.10.19 23:15:03,,7.31
15.10.19 23:20:00,,7.31
15.10.19 23:25:07,,7.31
15.10.19 23:30:05,,7.31
15.10.19 23:35:02,,7.29
15.10.19 23:40:09,,7.29
15.10.19 23:45:06,,7.29
15.10.19 23:50:03,,7.29
15.10.19 23:55:00,,7.29
16.10.19 00:00:07,,7.29
16.10.19 00:05:04,,7.29
16.10.19 00:10:01,,7.29
16.10.19 00:15:08,,7.29
16.10.19 00:20:05,,7.29
16.10.19 00:25:02,,7.29
16.10.19 00:30:09,,7.29
